index,operational_cost,loss_cost,objective_value,inference_time
1,8751.10241372763,57107.3766888474,65858.47910257503,0.00018287945
2,8360.602252868226,52653.61492338179,61014.21717625002,0.00018287945
3,7954.7461491472095,46189.72247984061,54144.468628987815,0.00018287945
4,7603.927869598505,40387.86433368267,47991.79220328118,0.00018287945
5,7449.965503255997,36891.43378414866,44341.39928740466,0.00018287945
6,7315.715498980127,36810.661711261826,44126.37721024195,0.00018287945
7,7023.086778644318,39733.48044099414,46756.56721963846,0.00018287945
8,6591.978248110835,21633.130748890802,28225.108997001636,0.00018287945
9,4601.349345817445,11213.186818179605,15814.53616399705,0.00018287945
10,138.5881678550086,0.0,138.5881678550086,0.00018287945
11,6.353715217755688,0.0,6.353715217755688,0.00018287945
12,6.944822141688144,0.0,6.944822141688144,0.00018287945
13,7.0898462851302195,0.0,7.0898462851302195,0.00018287945
14,622.993134135308,0.0,622.993134135308,0.00018287945
15,4549.50236150307,0.0,4549.50236150307,0.00018287945
16,8490.356494738335,23393.781114811703,31884.137609550038,0.00018287945
17,9712.186737815451,63097.52504789011,72809.71178570556,0.00018287945
18,10751.114480630287,79047.5104732893,89798.62495391959,0.00018287945
19,10893.91321188158,82951.95215465222,93845.86536653379,0.00018287945
20,10610.977223812306,84209.3147061771,94820.29192998941,0.00018287945
21,10058.437638381356,81096.93374845087,91155.37138683222,0.00018287945
22,9713.949846977544,75774.2934845277,85488.24333150525,0.00018287945
23,9677.863305228038,66942.5611483428,76620.42445357083,0.00018287945
24,8988.415613682817,55569.550613590196,64557.96622727301,0.00018287945
25,8336.309838065017,48066.79451153094,56403.10434959596,0.00018287945
26,7865.675805213512,40548.94806035349,48414.623865567,0.00018287945
27,7624.005780241176,36217.535569101005,43841.54134934218,0.00018287945
28,7563.565670601349,34706.893970177305,42270.45964077865,0.00018287945
29,7810.374307756394,35469.28440385224,43279.65871160863,0.00018287945
30,8289.320017255597,40652.78408466561,48942.104101921206,0.00018287945
31,8957.957834348796,52536.21919615215,61494.17703050095,0.00018287945
32,9335.821303236875,27084.600915557698,36420.42221879457,0.00018287945
33,8559.089602414639,27482.3154233107,36041.40502572534,0.00018287945
34,5237.789983320471,0.0,5237.789983320471,0.00018287945
35,4243.210717360062,0.0,4243.210717360062,0.00018287945
36,3895.5146898490275,0.0,3895.5146898490275,0.00018287945
37,4124.143591102843,0.0,4124.143591102843,0.00018287945
38,5402.581372113233,0.0,5402.581372113233,0.00018287945
39,7414.8622406611485,0.0,7414.8622406611485,0.00018287945
40,11245.756180929198,19147.4550220702,30393.2112029994,0.00018287945
41,12321.657943598235,96632.72262402871,108954.38056762694,0.00018287945
42,13083.176137134737,114073.99229676242,127157.16843389715,0.00018287945
43,13006.173606057711,114694.3331577435,127700.50676380121,0.00018287945
44,12462.485954738891,112268.38171177318,124730.86766651207,0.00018287945
45,11538.745496420275,103317.67650812761,114856.42200454789,0.00018287945
46,10933.896497995996,91969.291399893,102903.187897889,0.00018287945
47,10692.5474814909,78103.4791589664,88796.02664045729,0.00018287945
48,9868.336309128037,65181.239050395,75049.57535952303,0.00018287945
49,9039.563520390484,52578.921286889694,61618.484807280176,0.00018287945
50,8468.199751660792,44157.28822003932,52625.48797170012,0.00018287945
51,8111.381894333712,39198.08216957451,47309.46406390822,0.00018287945
52,7978.047102733293,36904.545235365935,44882.59233809923,0.00018287945
53,8071.1481540872555,36680.71552185573,44751.86367594299,0.00018287945
54,8194.227749041333,40151.78352218715,48346.01127122848,0.00018287945
55,8356.156903866107,47371.76992085949,55727.9268247256,0.00018287945
56,8297.831839299131,24750.3751151406,33048.20695443973,0.00018287945
57,7260.051314246184,27041.66253052659,34301.71384477278,0.00018287945
58,6018.620410760484,15084.199855108502,21102.820265868984,0.00018287945
59,5841.275627965345,2130.1680959038986,7971.4437238692435,0.00018287945
60,4286.757922268302,0.0,4286.757922268302,0.00018287945
61,5034.8949710454235,0.0,5034.8949710454235,0.00018287945
62,7952.925606628296,1160.429459863604,9113.3550664919,0.00018287945
63,9548.71225254094,18069.389820843804,27618.102073384744,0.00018287945
64,10790.092877251904,32906.818509228906,43696.91138648081,0.00018287945
65,11838.358642158306,84478.55720973421,96316.91585189251,0.00018287945
66,12488.763634141133,100869.6469551126,113358.41058925373,0.00018287945
67,12430.53822199751,103564.24923605219,115994.7874580497,0.00018287945
68,11883.251313055236,102513.6821283756,114396.93344143084,0.00018287945
69,11001.172214452812,94197.1396148616,105198.31182931442,0.00018287945
70,10415.909746362013,84046.1998292382,94462.10957560022,0.00018287945
71,10251.192737608444,72703.1025452124,82954.29528282085,0.00018287945
72,9537.802873858056,61402.323082932904,70940.12595679096,0.00018287945
73,8753.953539496384,50909.805002876405,59663.75854237279,0.00018287945
74,8197.376567185262,42477.35558485044,50674.7321520357,0.00018287945
75,7892.571054982407,37700.76248213979,45593.3335371222,0.00018287945
76,7722.92482863192,35483.03649195732,43205.96132058924,0.00018287945
77,7762.690444069691,35009.62733541288,42772.31777948257,0.00018287945
78,7732.867996583376,36491.91366096693,44224.78165755031,0.00018287945
79,7597.835409669842,39600.507200793,47198.342610462845,0.00018287945
80,7428.25159233016,22668.257565086096,30096.509157416258,0.00018287945
81,5544.401773377005,4318.104473919,9862.506247296005,0.00018287945
82,528.1787882622266,0.0,528.1787882622266,0.00018287945
83,7.321265564998598,0.0,7.321265564998598,0.00018287945
84,7.802377006018059,0.0,7.802377006018059,0.00018287945
85,1023.0082931140398,0.0,1023.0082931140398,0.00018287945
86,2703.487537302243,0.0,2703.487537302243,0.00018287945
