location,time_step,loss_of_load
NED,91,11500.838478351401
NED,92,11274.4353829276
NED,93,10739.5704282365
NED,94,10039.5992860529
NED,95,9342.5941232853
NED,96,8470.5961749719
NED,97,7814.126064223499
NED,98,7379.1157498721
NED,99,7166.553891723101
NED,100,7121.0755406773005
NED,101,7238.7260575132
NED,102,7669.7817326432
NED,103,9072.6899964264
NED,104,11238.8436299352
NED,105,12763.3570497757
NED,106,13131.1384973637
NED,107,13230.0044778981
NED,108,13398.076644806599
NED,109,13355.564273176798
NED,110,13440.5890164364
NED,111,13345.6776751234
NED,112,13312.0632417417
NED,113,13689.7312873831
NED,114,14237.4488195437
NED,115,13520.670460669298
NED,116,12953.1797324018
NED,117,12207.7302391724
NED,118,11315.959094752
NED,119,10280.8322785568
NED,120,9244.7168025563
NED,121,8380.6281326856
NED,122,7857.6270956585995
NED,123,7599.5868864638
NED,124,7506.6528647615
NED,125,7587.7229687997005
NED,126,8012.8466850976
NED,127,9288.2178339914
NED,128,11588.829201027002
NED,129,12988.771485394202
NED,130,13319.972520184401
NED,131,13325.904479016499
NED,132,13212.2086014019
NED,133,12995.692104031601
NED,134,13030.295197218598
NED,135,13073.7962286537
NED,136,13129.161177753002
NED,137,13480.135408650101
NED,138,14275.0178921468
NED,139,13498.9199449517
NED,140,13014.476640333101
NED,141,12187.9570430655
NED,142,11273.4467231223
NED,143,10230.4106284843
NED,144,9240.7621633349
NED,145,8434.0157621742
NED,146,7897.1734878724
NED,147,7640.1219384829
NED,148,7557.074514833999
NED,149,7610.462144322601
NED,150,8048.438438089999
NED,151,9357.4240203655
NED,152,11537.4188911491
NED,153,12947.2477735697
NED,154,13194.412724905698
NED,155,13176.6168484095
NED,156,13032.2725168293
NED,157,12725.7879771726
NED,158,12824.653957707102
NED,159,12883.9735460277
NED,160,12904.735401939899
NED,161,13277.4601485546
NED,162,14161.322014532201
NED,163,13379.292108505098
NED,164,12915.610659798702
NED,165,12156.3199292945
NED,166,11304.0951770879
NED,167,10218.5467108202
NED,168,9364.3446390029
NED,169,8546.7229799834
NED,170,7969.3456536625
NED,171,7659.8951345898
NED,172,7547.1879167806
NED,173,7560.040494250001
NED,174,7998.016788017399
NED,175,9253.6147408044
NED,176,11436.575591003999
NED,177,12891.882824470398
NED,178,13304.1539632989
NED,179,13401.042624222599
NED,180,13599.763245096801
NED,181,13605.6952039288
NED,182,13682.8106687457
NED,183,13496.942625340998
NED,184,13565.160151909698
NED,185,13734.220978623602
NED,186,14192.959128303199
NED,187,13620.525101009
NED,188,13120.2632395049
NED,189,12364.927148222101
NED,190,11333.7549712482
NED,191,10276.8776393355
NED,192,9382.1405154991
NED,193,8543.7570005674
NED,194,7997.0281282121
NED,195,7678.679670891301
NED,196,7533.346679505799
NED,197,7579.813690356899
NED,198,7997.0281282121
NED,199,9304.0363908769
NED,200,11417.791054702499
NED,201,12914.6219999934
NED,202,13419.8271605242
NED,203,13535.500357749399
NED,204,13541.4323165815
NED,205,13336.779736875302
NED,206,13303.165303493599
NED,207,13087.637465928601
NED,208,13069.841589432399
NED,209,13333.8137574592
NED,210,13800.4611855816
NED,211,13173.6508689935
NED,212,12521.135397466402
NED,213,11691.6498207828
NED,214,10785.0487792823
NED,215,9904.1528927208
NED,216,9202.2044309265
NED,217,8481.4714328307
NED,218,7791.386888700499
NED,219,7394.934306757599
NED,220,7166.553891723101
NED,221,7088.449767100899
NED,222,7157.6559534749995
NED,223,7614.416783544
NED,224,8494.3240103002
NED,225,9648.0900031367
NED,226,10550.7364054158
NED,227,11090.5446591336
NED,228,11257.6281662367
NED,229,11249.718887794
NED,230,11162.7168249237
NED,231,11054.9529061412
NED,232,10877.9828009846
NED,233,10985.7467197671
NED,234,12005.054979076798
NED,235,11735.1508522179
NED,236,11232.9116711031
NED,237,10584.3508387975
NED,238,9868.5611397284
NED,239,9249.660101583
NED,240,8616.9178261628
NED,241,8004.937406654901
NED,242,7445.355956830101
NED,243,7067.687911188699
NED,244,6856.114712845099
NED,245,6807.6703823831995
NED,246,6865.0126510932005
NED,247,7092.404406322299
NED,248,7609.473484517201
NED,249,8318.3425649489
NED,250,9017.3250473272
NED,251,9678.7384571023
NED,252,9933.8126868811
NED,253,10138.4652665873
NED,254,10093.9755753468
NED,255,10051.463203717
NED,256,10005.9848526712
NED,257,10369.8116610378
NED,258,11531.486932316999
NED,259,11465.246725359
NED,260,11192.376619084
NED,261,10623.8972310112
NED,262,9891.3003152513
NED,263,9230.8755652815
NED,264,8376.6734934642
NED,265,7736.0219396013
NED,266,7313.8642027194
NED,267,6994.527085593199
NED,268,7003.425023841301
NED,269,7145.7920358109
NED,270,7664.8384336165
NED,271,9063.7920581783
NED,272,11300.1405378665
NED,273,12753.4704517223
NED,274,13229.015818092801
NED,275,13379.292108505098
NED,276,13491.9993263143
NED,277,13349.6323143447
NED,278,13389.178706558501
NED,279,13226.0498386767
NED,280,13126.195198337002
NED,281,13388.1900467532
NED,282,14086.183869326
NED,283,13356.5529329821
NED,284,12833.551895955101
NED,285,12086.125083115101
NED,286,11148.8755876489
NED,287,10124.6240293125
NED,288,9173.5332965715
NED,289,8385.5714317123
NED,290,7826.9786416929
NED,291,7488.856988265299
NED,292,7474.0270911851
NED,293,7561.029154055401
NED,294,7978.243591910599
NED,295,9359.4013399762
NED,296,11494.9065195193
NED,297,12879.030247001
NED,298,13300.199324077501
NED,299,13387.2013869478
NED,300,13494.9653057303
NED,301,13396.0993251959
NED,302,13481.124068455501
NED,303,13423.781799745499
NED,304,13237.913756340899
NED,305,13404.997263443998
NED,306,14152.4240762841
NED,307,13503.863243978401
NED,308,12999.646743252899
NED,309,12219.594156836501
NED,310,11330.7889918322
NED,311,10249.1951647858
NED,312,9325.7869065945
NED,313,8483.4487524414
NED,314,7958.470395803701
NED,315,7739.9765788227
NED,316,7639.1332786776
NED,317,7712.294104273
NED,318,8125.5539029068
NED,319,9480.0178362282
NED,320,11709.445697279
NED,321,13200.3446837378
NED,322,13581.967368600599
NED,323,13652.16221478
NED,324,13664.026132444102
NED,325,13573.069430352502
NED,326,13474.203449818098
NED,327,13263.618911279798
NED,328,13099.501383592698
NED,329,13180.5714876309
NED,330,14127.707581150498
NED,331,13589.8766470433
NED,332,13102.467363008702
NED,333,12303.630240290699
NED,334,11388.131260542199
NED,335,10321.3673305759
NED,336,9381.1518556938
NED,337,8518.0518456284
NED,338,7949.5724575556
NED,339,7662.8611140058
NED,340,7570.9157521088
NED,341,7625.292041402699
NED,342,8086.0075106931
NED,343,9418.7209282968
NED,344,11539.396210759802
NED,345,12881.996226416999
NED,346,13348.643654539399
NED,347,13460.3622125433
NED,348,13608.661183344899
NED,349,13425.7591193562
NED,350,13369.405510451601
NED,351,13285.3694269974
NED,352,13317.9952005737
NED,353,13496.942625340998
NED,354,14080.251910494
NED,355,13526.602419501301
NED,356,13072.807568848399
NED,357,12261.117868660898
NED,358,11269.4920839009
NED,359,10296.6508354423
NED,360,9421.6869077129
NED,361,8546.7229799834
NED,362,8017.7899841243
NED,363,7697.464207192899
NED,364,7588.711628605
NED,365,7639.1332786776
NED,366,8048.438438089999
NED,367,9293.1611330181
NED,368,11477.110643023101
NED,369,12860.2457106994
NED,370,13190.458085684299
NED,371,13248.7890141996
NED,372,13191.446745489699
NED,373,12965.043650065902
NED,374,12810.8127204322
NED,375,12567.602408317602
NED,376,12483.566324863401
NED,377,12646.695192745101
NED,378,13567.1374715204
NED,379,13149.9230336652
NED,380,12549.8065318214
NED,381,11786.5611620958
NED,382,10903.6879559236
NED,383,9974.3477389002
NED,384,9215.057008396
NED,385,8439.9477210062
NED,386,7864.547714296001
NED,387,7483.9136892384995
NED,388,7317.8188419408
NED,389,7322.762140967499
NED,390,7477.9817304065
NED,391,7978.243591910599
NED,392,8863.0941176935
NED,393,9831.9807269306
NED,394,10662.4549634196
NED,395,11032.2137306183
NED,396,10961.0302246335
NED,397,10735.6157890151
NED,398,10458.7910435188
NED,399,10346.0838257095
NED,400,10422.210630721
NED,401,10731.6611497937
NED,402,11835.005492557699
NED,403,11830.0621935309
NED,404,11369.3467242406
NED,405,10742.5364076525
NED,406,9998.0755742284
NED,407,9389.0611341365
NED,408,8715.7838066972
NED,409,8079.0868920557
NED,410,7534.335339311099
NED,411,7163.587912307101
NED,412,6979.697188513101
NED,413,6920.3776001924
NED,414,6966.8446110436
NED,415,7308.9209036927
NED,416,7777.5456514257
NED,417,8501.2446289376
NED,418,9188.3631936517
NED,419,9794.4116543276
NED,420,10286.7642373889
NED,421,10560.6230034692
NED,422,10497.3487759272
NED,423,10396.5054757821
NED,424,10339.1632070721
NED,425,10514.155992618
NED,426,11665.9446658438
NED,427,11754.9240483248
NED,428,11410.870436065099
NED,429,10857.2209450724
NED,430,10089.0322763201
NED,431,9373.242577251
NED,432,8468.6188553612
NED,433,7840.819878967701
NED,434,7512.584823593499
NED,435,7310.8982233033
NED,436,7258.499253620101
NED,437,7404.820904811
NED,438,7911.014725147201
NED,439,9234.8302045028
NED,440,11422.7343537292
NED,441,12743.583853668799
NED,442,13109.387981646101
NED,443,13253.7323132264
NED,444,13395.110665390599
NED,445,13253.7323132264
NED,446,13370.394170257001
NED,447,13303.165303493599
NED,448,13184.526126852299
NED,449,13308.1086025203
NED,450,14071.353972245899
NED,451,13591.853966653998
NED,452,13119.274579699599
NED,453,12299.6756010694
NED,454,11375.2786830727
NED,455,10320.3786707706
NED,456,9394.0044331632
NED,457,8522.0064848498
NED,458,8094.905448941199
NED,459,7801.273486754
NED,460,7703.396166024901
NED,461,7739.9765788227
NED,462,8128.5198823229
NED,463,9454.3126812892
NED,464,11594.7611598591
NED,465,12964.0549902606
NED,466,13386.212727142502
NED,467,13485.078707676901
NED,468,13516.715821447899
NED,469,13258.6756122531
NED,470,13219.1292200393
NED,471,13137.070456195801
NED,472,13068.852929626999
NED,473,13272.5168495279
NED,474,14062.456033997802
NED,475,13612.615822566298
NED,476,13124.2178787263
NED,477,12384.700344329001
NED,478,11466.235385164298
NED,479,10367.8343414271
NED,480,9324.7982467892
NED,481,8579.3487535597
NED,482,8083.041531277
NED,483,7803.2508063647
NED,484,7714.2714238837
NED,485,7764.6930739562995
NED,486,8101.8260675786005
NED,487,9476.0631970068
NED,488,11758.8786875462
NED,489,13113.342620867501
NED,490,13460.3622125433
NED,491,13573.069430352502
NED,492,13570.103450936502
NED,493,13369.405510451601
NED,494,13348.643654539399
NED,495,13276.4714887493
NED,496,13140.0364356118
NED,497,13312.0632417417
NED,498,14161.322014532201
NED,499,13709.50448349
NED,500,13234.9477769248
NED,501,12407.439519851901
NED,502,11449.4281684735
NED,503,10442.9724866333
NED,504,9534.3941255221
NED,505,8736.5456626094
NED,506,8174.986893174
NED,507,7892.2301888456
NED,508,7814.126064223499
NED,509,7886.298230013599
NED,510,8279.7848325405
NED,511,9600.6343324801
NED,512,11828.0848739203
NED,513,13199.3560239324
NED,514,13631.400358867799
NED,515,13786.619948306801
NED,516,13909.285698655756
NED,517,13570.103450936502
NED,518,13618.547781398302
NED,519,13471.237470402
NED,520,13399.0653046119
NED,521,13438.611696825701
NED,522,14097.059127184799
NED,523,13712.470462906
NED,524,13255.7096328371
NED,525,12481.5890052527
NED,526,11410.870436065099
NED,527,10360.9137227897
NED,528,9534.3941255221
NED,529,8712.8178272812
NED,530,8260.0116364336
NED,531,7952.538436971599
NED,532,7871.4683329334
NED,533,7929.799261448699
NED,534,8362.8322561894
NED,535,9642.1580443046
NED,536,11770.7426052103
NED,537,13158.820971913301
NED,538,13666.0034520548
NED,539,13745.096236482299
NED,540,13693.6859266045
NED,541,13541.4323165815
NED,542,13543.409636192198
NED,543,13479.1467488448
NED,544,13311.0745819363
NED,545,13318.9838603791
NED,546,13985.340569181
NED,547,13567.1374715204
NED,548,12968.009629481901
NED,549,12149.3993106571
NED,550,11196.3312583054
NED,551,10247.2178451751
NED,552,9519.5642284419
NED,553,8800.8085499568
NED,554,8198.7147285023
NED,555,7809.1827651967
NED,556,7651.985856146999
NED,557,7551.1425560019
NED,558,7695.486887582199
NED,559,8145.327099013701
NED,560,8942.186902121
NED,561,10008.9508320872
NED,562,10962.0188844389
NED,563,11381.2106419048
NED,564,11320.9023937788
NED,565,11096.4766179657
NED,566,10780.1054802556
NED,567,10540.8498073623
NED,568,10470.6549611829
NED,569,10672.3415614731
NED,570,11675.8312638973
NED,571,11955.621988809598
NED,572,11478.099302828501
NED,573,10868.0962029312
NED,574,10120.6693900911
NED,575,9450.3580420678
NED,576,8762.2508175484
NED,577,8080.075551861
NED,578,7514.562143204201
NED,579,7204.1229643261995
NED,580,7091.415746516999
NED,581,7012.3229620894
NED,582,7101.3023445704
NED,583,7377.138430261401
NED,584,7818.080703444801
NED,585,8427.0951435368
NED,586,9215.057008396
NED,587,9783.5363964688
NED,588,10188.8869166598
NED,589,10373.7663002592
NED,590,10264.025061866
NED,591,10065.3044409918
NED,592,10004.9961928658
NED,593,10209.6487725721
NED,594,11320.9023937788
NED,595,11594.7611598591
NED,596,11265.5374446795
NED,597,10730.6724899884
NED,598,10014.8827909193
NED,599,9307.9910300983
NED,600,8414.2425660673
NED,601,7762.7157543456
NED,602,7388.0136881202
NED,603,7164.576572112401
NED,604,7109.2116230132
NED,605,7224.8848202384
NED,606,7780.5116308418
NED,607,9158.7033994914
NED,608,11394.063219374199
NED,609,12860.2457106994
NED,610,13314.0405613523
NED,611,13316.017880963002
GER,612,257.67292230675866
NED,612,13448.4982948791
NED,613,13427.736438966898
NED,614,13452.4529341005
NED,615,13205.287982764501
NED,616,13022.3859187759
NED,617,13165.7415905507
NED,618,13789.585927722801
NED,619,13446.5209752685
NED,620,12894.8488038865
NED,621,12122.7054959128
NED,622,11221.047753439
NED,623,10110.7827920377
NED,624,9147.8281416326
NED,625,8433.0271023688
NED,626,7921.889983006
NED,627,7662.8611140058
NED,628,7591.677608021
NED,629,7623.3147217921
NED,630,8076.120912639601
NED,631,9428.6075263503
NED,632,11696.593119809499
NED,633,12795.9828233521
NED,634,13104.4446826194
NED,635,13133.115816974401
NED,636,13103.456022814102
NED,637,12829.5972567338
NED,638,12861.2343705048
NED,639,12871.1209685582
NED,640,12845.4158136193
NED,641,12891.882824470398
NED,642,13594.8199460701
NED,643,13399.0653046119
NED,644,12893.8601440811
NED,645,12150.387970462401
NED,646,11183.4786808359
NED,647,10079.1456782667
NED,648,9181.4425750143
NED,649,8340.0930806665
NED,650,7811.1600848073995
NED,651,7522.471421647
NED,652,7428.5487401393
NED,653,7482.9250294332
NED,654,7902.1167868991
NED,655,9298.1044320449
NED,656,11504.7931175728
NED,657,12908.690041161299
NED,658,13334.8024172646
NED,659,13468.271490986
NED,660,13554.284894051001
NED,661,13510.7838626158
NED,662,13694.674586409801
NED,663,13807.381804219
NED,664,13744.107576677
NED,665,13858.792114096901
GER,666,96.98531700530839
NED,666,14171.2086125856
NED,667,13722.34405781256
NED,668,13080.716847291202
NED,669,12292.754982432001
NED,670,11365.3920850192
NED,671,10340.1518668775
NED,672,9361.3786595869
NED,673,8517.0631858231
NED,674,7912.003384952501
NED,675,7571.9044119142
NED,676,7487.868328459899
NED,677,7531.3693598950995
NED,678,8045.472458673999
NED,679,9386.0951547205
NED,680,11678.7972433133
NED,681,12900.7807627185
NED,682,13376.326129089
NED,683,13483.1013880662
AUS,684,164.19107178377817
NED,684,13496.942625340998
NED,685,13299.2106642722
NED,686,13273.505509333201
NED,687,13240.879735756898
NED,688,13244.834374978302
NED,689,13421.804480134899
NED,690,13993.249847623701
NED,691,13695.6632462151
NED,692,13244.834374978302
NED,693,12522.124057271802
NED,694,11523.577653874301
NED,695,10489.4394974844
NED,696,9604.5889717015
NED,697,8821.570405869
NED,698,8316.3652453382
NED,699,7957.481735998301
NED,700,7834.8879201356995
NED,701,7866.525033906701
NED,702,8244.1930795481
NED,703,9513.6322696099
NED,704,11582.8972421949
NED,705,12869.143648947502
NED,706,13382.258087921098
NED,707,13429.7137585776
NED,708,13312.0632417417
NED,709,12982.8395265621
NED,710,12967.0209696766
NED,711,12889.905504859798
NED,712,12828.6085969284
NED,713,12917.5879794094
NED,714,13528.579739112
NED,715,13298.2220044668
NED,716,12750.504472306198
NED,717,11943.758071145501
NED,718,10999.587957042
NED,719,10140.442586198
NED,720,9465.187939148
NED,721,8672.2827752621
NED,722,8010.8693654869
NED,723,7637.1559590669
NED,724,7416.684822475199
NED,725,7373.183791040001
NED,726,7472.0497715744
NED,727,7922.8786428113
NED,728,8839.3662823652
NED,729,9794.4116543276
NED,730,10754.4003253166
NED,731,11117.2384738779
NED,732,11059.8962051679
NED,733,10880.9487804007
NED,734,10658.5003241983
NED,735,10633.7838290647
NED,736,10538.8724877516
NED,737,10764.2869233701
NED,738,11550.271468618601
NED,739,11919.0415760119
NED,740,11456.3487871109
NED,741,10819.6518724693
NED,742,10079.1456782667
NED,743,9486.9384548656
NED,744,8765.2167969644
NED,745,8079.7886231991
NED,746,7583.4939314243
NED,747,7232.5285617429
NED,748,7073.358351831101
NED,749,6999.210738518101
NED,750,7026.892514155001
NED,751,7260.2103373798
NED,752,7689.2778597508
NED,753,8380.3336158277
NED,754,9042.7189614236
NED,755,9646.7748512132
NED,756,9966.1039058811
NED,757,10084.7400871818
NED,758,10031.3538055965
NED,759,9958.1948271277
NED,760,9781.2291900207
NED,761,9926.5585121142
NED,762,10950.7842106773
NED,763,11584.4991457922
NED,764,11285.931422852
NED,765,10734.2731798035
NED,766,9979.9447936995
NED,767,9321.5139874803
NED,768,8410.9812959971
NED,769,7824.7208334025
NED,770,7469.800924344399
NED,771,7323.4829674068005
NED,772,7282.9489387957
NED,773,7355.119282420401
NED,774,7863.277592325299
NED,775,9266.1504362066
NED,776,11475.7493129332
NED,777,12647.281603278101
NED,778,13110.9513451952
NED,779,13280.007903548802
NED,780,13324.496471536499
NED,781,13056.5764287657
NED,782,13023.951478907999
NED,783,12865.7699038403
NED,784,12872.6903477495
NED,785,12971.5538321668
NED,786,13503.439378331801
NED,787,13508.382552552699
NED,788,13075.360490805
NED,789,12313.1230259476
NED,790,11352.1699574115
NED,791,10287.4102302373
NED,792,9260.2186271416
NED,793,8470.2993866474
NED,794,7987.845582690999
NED,795,7761.448203375399
NED,796,7699.1642081926
NED,797,7658.6301795815
NED,798,8111.4249382127
NED,799,9404.5593143909
NED,800,11630.9649834683
NED,801,12820.2927010083
NED,802,13233.5420658726
NED,803,13174.2239752223
NED,804,12976.4970063877
NED,805,12650.2475078106
NED,806,12642.3384290572
NED,807,12516.781803847301
NED,808,12585.986242939402
NED,809,12830.1790494501
NED,810,13365.0305001476
NED,811,13466.859889097399
NED,812,13040.7582712589
NED,813,12263.691283739001
NED,814,11356.1244967882
NED,815,10310.1488316533
NED,816,9298.7753860644
NED,817,8499.9584319726
NED,818,8077.8113535108005
NED,819,7800.004962298201
NED,820,7704.1073824134
NED,821,7783.1981699473
NED,822,8192.4929954348
NED,823,9478.7069277038
NED,824,11728.839833041398
NED,825,12889.4971401004
NED,826,13295.8260610555
NED,827,13256.2806672886
NED,828,13081.292299870001
NED,829,12867.747173528602
NED,830,12813.372257099101
NED,831,12827.213144917601
NED,832,12856.872190242699
NED,833,12990.337894206099
NED,834,13447.087192214
NED,835,13871.018310158208
NED,836,13139.621755676199
NED,837,12379.361560507201
NED,838,11466.851599335601
NED,839,10443.6145356166
NED,840,9514.2977820941
NED,841,8680.8786084563
NED,842,8244.890642176
NED,843,7974.993329716801
NED,844,7868.220766546099
NED,845,7905.788890624701
NED,846,8213.2543271625
NED,847,9520.2295911591
NED,848,11748.6125299249
NED,849,12845.0085721127
NED,850,13300.769235276399
NED,851,13481.689411759999
NED,852,13415.450877200401
NED,853,13073.3832211166
NED,854,13023.951478907999
NED,855,13040.7582712589
NED,856,13067.4514120516
NED,857,13099.0877270651
NED,858,13499.4848389551
GER,859,103.88897543823714
NED,859,13791.132117986199
NED,860,13382.8259273427
NED,861,12605.758939822801
NED,862,11541.987847492699
NED,863,10427.7963781098
NED,864,9550.8772713285
NED,865,8734.2648900416
NED,866,8222.15204076
NED,867,7873.163940767001
NED,868,7807.914041051599
NED,869,7866.2434968578
NED,870,8253.7883557736
NED,871,9568.6726985236
NED,872,11719.942119443898
NED,873,12843.0313024243
NED,874,13346.246438108301
NED,875,13265.178380886198
NED,876,13074.371855960799
NED,877,12708.5769636168
NED,878,12580.054433874298
NED,879,12465.3727919503
NED,880,12411.986510364899
NED,881,12514.804534158899
NED,882,12912.2357415164
NED,883,13336.3600896666
NED,884,12816.338161631698
NED,885,11992.805336435598
NED,886,11011.0909361719
NED,887,10112.4218628187
NED,888,9331.4003359221
NED,889,8591.9014724807
NED,890,8011.572818951199
NED,891,7661.596084114
NED,892,7445.0850532401
NED,893,7371.9260747713
NED,894,7501.437239358
NED,895,8026.402341613801
NED,896,8934.9577634087
NED,897,9839.558645827
NED,898,10821.2730460907
NED,899,11272.0905350335
NED,900,11310.6472939563
NED,901,11170.2611460837
NED,902,10925.0797047288
NED,903,10799.5230795189
NED,904,10643.3187741395
NED,905,10755.0345115311
NED,906,11403.578969308499
NED,907,11802.9874463544
NED,908,11307.6813894238
NED,909,10712.5232132317
NED,910,9938.4221302442
NED,911,9327.4457965454
NED,912,8666.0490857937
NED,913,8048.152308185599
NED,914,7520.2213013973
NED,915,7182.1081846901
NED,916,6985.369850699701
NED,917,6897.381349568301
NED,918,6922.0972206726
NED,919,7236.4831011196
NED,920,7737.7209671153
NED,921,8275.5383223454
NED,922,9127.7415580224
NED,923,9584.4908560303
NED,924,9783.2064597091
NED,925,9875.1495002172
NED,926,9720.9224645262
NED,927,9514.2977820941
NED,928,9418.4002022093
NED,929,9574.6045075886
NED,930,10434.7168220191
NED,931,11416.431222282801
NED,932,11201.8974610973
NED,933,10711.5345783875
NED,934,10042.2287888824
NED,935,9310.6390041944
NED,936,8452.5039594523
NED,937,7793.084518389
NED,938,7387.744232278101
NED,939,7196.937707352699
NED,940,7110.9264759097005
NED,941,7185.0740892226
NED,942,7619.084785814501
NED,943,9003.1735676566
NED,944,11296.8064061379
NED,945,12467.3500616386
NED,946,13005.167416868699
NED,947,13215.746638677501
NED,948,13419.085795952546
NED,949,13136.6558511437
NED,950,13219.701178054202
NED,951,13096.121822532601
NED,952,12972.542467011
NED,953,13040.7582712589
NED,954,13348.2237077967
NED,955,13348.2237077967
NED,956,12939.917517153299
NED,957,12141.1005630615
NED,958,11204.8633656298
NED,959,10165.808144404
NED,960,9149.4915245942
NED,961,8323.9814297098
NED,962,7867.232131702
NED,963,7584.4825662685
NED,964,7475.732733409501
NED,965,7526.153110462301
NED,966,7942.368379859099
NED,967,9369.9570948448
NED,968,11530.1242293627
NED,969,12577.0885293418
NED,970,13076.3491256491
NED,971,13099.0877270651
NED,972,13178.178514598902
NED,973,13059.542333298199
NED,974,13148.5194692738
NED,975,13095.1331876884
NED,976,13063.4968726749
NED,977,13109.962710351
NED,978,13412.484972667899
NED,979,13319.553297315699
NED,980,12877.633521970401
NED,981,12066.9529497486
NED,982,11125.7725780959
NED,983,10081.7741826493
NED,984,9102.0370520739
NED,985,8372.4245370743
NED,986,7880.0843846762
NED,987,7607.2211676845
NED,988,7564.709869385
NED,989,7582.505296580101
NED,990,7904.800255780499
NED,991,9171.241491166
NED,992,11430.2721101012
NED,993,12666.065665317401
NED,994,13226.6216219634
NED,995,13347.235072952499
NED,996,13367.9964046801
NED,997,13184.110323664001
NED,998,13177.189879754798
NED,999,13091.1786483117
NED,1000,12959.690214036698
NED,1001,12951.781135283301
NED,1002,13275.0647293279
NED,1003,13313.6214882506
NED,1004,12829.190414605899
NED,1005,12068.930219436901
NED,1006,11158.3975279536
NED,1007,10101.5468795328
NED,1008,9191.0141880495
NED,1009,8410.9812959971
NED,1010,7903.8116209363
NED,1011,7666.5392583348
NED,1012,7578.5507572035
NED,1013,7639.8461175422
NED,1014,8036.2886900555
NED,1015,9277.0254194926
NED,1016,11512.328802167602
NED,1017,12657.167951719799
NED,1018,13151.4853738063
NED,1019,13261.223841509502
NED,1020,13290.882886834701
NED,1021,13058.553698454001
NED,1022,13059.542333298199
NED,1023,12963.644753413399
NED,1024,12876.6448871262
NED,1025,12851.929016021899
NED,1026,13101.0649967535
NED,1027,13370.9623092127
NED,1028,12998.2469729595
NED,1029,12250.839030764699
NED,1030,11206.8406353181
NED,1031,10178.6603973783
NED,1032,9222.650503063
NED,1033,8403.0722172437
NED,1034,7891.948002806301
NED,1035,7633.9143084771
NED,1036,7554.8235209433005
NED,1037,7590.414375333499
NED,1038,7997.731931132799
NED,1039,9262.19589683
NED,1040,11386.772176957598
NED,1041,12463.3955222619
NED,1042,12976.4970063877
NED,1043,12885.542600723798
NED,1044,12594.883956536902
NED,1045,12122.316501022298
NED,1046,11936.453150317699
NED,1047,11753.555704145801
NED,1048,11697.203518027902
NED,1049,11888.9986777974
NED,1050,12257.759474673901
NED,1051,12691.7701712659
NED,1052,12274.5662670249
NED,1053,11560.771909531999
NED,1054,10568.1825259824
NED,1055,9632.9339633948
NED,1056,8881.5714818234
NED,1057,8139.1067138495
NED,1058,7611.1757070612
NED,1059,7260.2103373798
NED,1060,7119.824189507201
NED,1061,7080.2787957403
NED,1062,7162.3354878066
NED,1063,7612.1643419053
NED,1064,8475.2425608683
NED,1065,9309.6503693503
NED,1066,10271.5920727305
NED,1067,10587.9552228659
NED,1068,10633.4324256978
NED,1069,10480.194024851
