location,technology,time_step,production
AUS,Oil,153,183.45821465074005
AUS,Oil,154,194.49117770779958
AUS,Oil,155,341.93168401579806
AUS,Oil,156,301.8118183537481
AUS,Oil,157,139.32636242246826
AUS,Oil,158,22.978752002562942
AUS,Oil,159,31.00272513496293
AUS,Oil,160,91.18252362804014
AUS,Oil,161,592.6808444035823
AUS,Oil,162,1046.8790341864096
AUS,Oil,163,1046.8790341864096
AUS,Oil,176,229.59606016209
AUS,Oil,177,461.2882843603784
AUS,Oil,178,500.4051533808897
AUS,Oil,179,546.5429988922178
AUS,Oil,180,1046.8790341864096
AUS,Oil,181,309.4798360652903
AUS,Oil,182,170.4192583105796
AUS,Oil,183,60.089627739959724
AUS,Oil,184,119.26642959147011
AUS,Oil,185,498.3991600977679
AUS,Oil,186,1046.8790341864096
AUS,Oil,187,803.503070337777
AUS,Oil,201,209.53612733107002
AUS,Oil,202,213.54811389726274
AUS,Oil,203,462.2897707335642
AUS,Oil,204,1046.8790341864096
AUS,Oil,205,72.56644852250884
AUS,Oil,209,266.7069358994586
AUS,Oil,210,343.9376772989126
AUS,Oil,272,67.11060423078834
AUS,Oil,273,242.63501650226044
AUS,Oil,274,221.57208702968
AUS,Oil,275,1046.8790341864096
AUS,Oil,276,1046.8790341864096
AUS,Oil,277,1046.8790341864096
AUS,Oil,278,760.3897339241512
AUS,Oil,281,263.69794597482996
AUS,Oil,282,1046.8790341864096
AUS,Oil,283,1046.8790341864096
AUS,Oil,296,114.25144638371967
AUS,Oil,297,229.59606016209
AUS,Oil,298,240.62902321915044
AUS,Oil,299,105.22447660976013
AUS,Oil,305,120.26942623301966
AUS,Oil,306,1046.8790341864096
AUS,Oil,307,842.3822591376047
AUS,Oil,320,47.05067139976836
AUS,Oil,321,253.66797955931997
AUS,Oil,322,201.51215419865275
AUS,Oil,323,260.43091313531204
AUS,Oil,324,1046.8790341864096
AUS,Oil,325,696.8163704466724
AUS,Oil,326,82.42165600807402
AUS,Oil,329,384.057542960938
AUS,Oil,330,1046.8790341864096
AUS,Oil,331,1046.8790341864096
AUS,Oil,344,129.29639600697283
AUS,Oil,345,237.6200332945
AUS,Oil,346,223.57808031279
AUS,Oil,347,1046.8790341864096
AUS,Oil,348,1046.8790341864096
AUS,Oil,349,735.6535724101668
AUS,Oil,350,59.15369381620985
AUS,Oil,353,336.91670080806034
AUS,Oil,354,1046.8790341864096
AUS,Oil,355,1046.8790341864096
AUS,Oil,368,151.3623221211028
AUS,Oil,369,290.77885529668856
AUS,Oil,370,284.7608754473931
AUS,Oil,371,235.6140400114
AUS,Oil,372,539.9930660188138
AUS,Oil,378,228.59306352054045
AUS,Oil,440,266.7069358994804
AUS,Oil,441,477.33623062518836
AUS,Oil,442,554.5669720246424
AUS,Oil,443,1046.8790341864096
AUS,Oil,444,1046.8790341864096
AUS,Oil,445,1046.8790341864096
AUS,Oil,446,792.0208981859923
AUS,Oil,447,70.11959415546971
AUS,Oil,448,117.26043630836284
AUS,Oil,449,508.4291265132779
AUS,Oil,450,1046.8790341864096
AUS,Oil,451,1046.8790341864096
AUS,Oil,464,465.3002709265784
AUS,Oil,465,1046.8790341864096
AUS,Oil,466,1046.8790341864096
AUS,Oil,467,1046.8790341864096
AUS,Oil,468,1046.8790341864096
AUS,Oil,469,1046.8790341864096
AUS,Oil,470,1046.8790341864096
AUS,Oil,471,611.4292003552755
AUS,Oil,472,248.65299635156043
AUS,Oil,473,510.4351197963997
AUS,Oil,474,1046.8790341864096
AUS,Oil,475,1046.8790341864096
AUS,Oil,488,407.12646571664027
AUS,Oil,489,1046.8790341864096
AUS,Oil,490,1046.8790341864096
AUS,Oil,491,1046.8790341864096
AUS,Oil,492,1046.8790341864096
AUS,Oil,493,1046.8790341864096
AUS,Oil,494,776.6725938053505
AUS,Oil,497,346.9466672235485
AUS,Oil,498,1046.8790341864096
AUS,Oil,499,1046.8790341864096
AUS,Oil,512,210.53912397261956
AUS,Oil,513,1046.8790341864096
AUS,Oil,514,1046.8790341864096
AUS,Oil,515,1046.8790341864096
AUS,Oil,516,1046.8790341864096
AUS,Oil,517,1046.8790341864096
AUS,Oil,518,1046.8790341864096
AUS,Oil,519,939.7507677916628
AUS,Oil,520,128.06934643187105
AUS,Oil,521,311.84178476927264
AUS,Oil,522,1046.8790341864096
AUS,Oil,523,1046.8790341864096
AUS,Oil,536,100.20949340199968
AUS,Oil,537,1046.8790341864096
AUS,Oil,538,1046.8790341864096
AUS,Oil,539,1046.8790341864096
AUS,Oil,540,1046.8790341864096
AUS,Oil,541,1046.8790341864096
AUS,Oil,542,680.359120795837
AUS,Oil,543,55.07464453220018
AUS,Oil,544,23.98174864411976
AUS,Oil,545,297.79983178756265
AUS,Oil,546,1046.8790341864096
AUS,Oil,547,845.8949474478331
AUS,Oil,608,166.40727174436233
AUS,Oil,609,428.1893951892025
AUS,Oil,610,886.6767367839966
AUS,Oil,611,1046.8790341864096
AUS,Oil,612,1046.8790341864096
AUS,Oil,613,1046.8790341864096
AUS,Oil,614,1046.8790341864096
AUS,Oil,615,832.0664335723723
AUS,Oil,616,47.05067139979019
AUS,Oil,617,316.85676797701854
AUS,Oil,618,1046.8790341864096
AUS,Oil,619,1046.8790341864096
AUS,Oil,632,344.94067394047033
AUS,Oil,633,772.659052932936
AUS,Oil,634,753.1447396808635
AUS,Oil,635,1046.8790341864096
AUS,Oil,636,1046.8790341864096
AUS,Oil,637,1046.8790341864096
AUS,Oil,638,1046.8790341864096
AUS,Oil,639,184.4612112922896
AUS,Oil,640,156.37730532885962
AUS,Oil,641,446.24333473710794
AUS,Oil,642,1046.8790341864096
AUS,Oil,643,1046.8790341864096
AUS,Oil,656,274.73090903188313
AUS,Oil,657,455.2703045110902
AUS,Oil,658,728.6514356702337
AUS,Oil,659,1046.8790341864096
AUS,Oil,660,1046.8790341864096
AUS,Oil,661,1046.8790341864096
AUS,Oil,662,1046.8790341864096
AUS,Oil,663,433.3038105874939
AUS,Oil,664,66.10760758925971
AUS,Oil,665,389.0725261687203
AUS,Oil,666,1046.8790341864096
AUS,Oil,667,1046.8790341864096
