index,operational_cost,loss_cost,objective_value,inference_time
1,7612.33401534498,24510.130782441902,32122.46479778688,0.00012033681659999999
2,7289.83702678274,23774.567887266,31064.40491404874,0.00012033681659999999
3,6945.564916852963,22525.890553116566,29471.45546996953,0.00012033681659999999
4,6652.9204425142225,21208.99569239817,27861.916134912393,0.00012033681659999999
5,6515.20662176484,20399.2833118215,26914.489933586337,0.00012033681659999999
6,6362.7020786127405,20345.8956823329,26708.59776094564,0.00012033681659999999
7,6058.83979589156,20746.3029034971,26805.14269938866,0.00012033681659999999
8,6114.65309408406,21633.130748890802,27747.783842974863,0.00012033681659999999
9,4554.694775675521,11212.069417643102,15766.764193318624,0.00012033681659999999
10,4.153923175411361,0.0,4.153923175411361,0.00012033681659999999
11,4.48981664648124,0.0,4.48981664648124,0.00012033681659999999
12,4.86433840598869,0.0,4.86433840598869,0.00012033681659999999
13,4.99248596256291,0.0,4.99248596256291,0.00012033681659999999
14,4.92305990126969,0.0,4.92305990126969,0.00012033681659999999
15,3994.566305147899,0.0,3994.566305147899,0.00012033681659999999
16,7780.635060549061,23393.4086479662,31174.04370851526,0.00012033681659999999
17,8390.8729506705,28428.189591020404,36819.0625416909,0.00012033681659999999
18,9369.42029566396,31836.0999400413,41205.52023570526,0.00012033681659999999
19,9525.65918191204,32046.684478579496,41572.34366049153,0.00012033681659999999
20,9305.51078360386,31548.3999366861,40853.91072028996,0.00012033681659999999
21,8841.83670061434,30477.681367498502,39319.51806811284,0.00012033681659999999
22,8580.79822978758,28867.1545445931,37447.95277438068,0.00012033681659999999
23,8541.70269811342,26936.3019447561,35478.00464286952,0.00012033681659999999
24,7943.72830027766,24676.225629739798,32619.95393001746,0.00012033681659999999
25,7355.61371039082,22772.066844647103,30127.68055503792,0.00012033681659999999
26,6934.928910288563,21333.566827871364,28268.495738159927,0.00012033681659999999
27,6715.1242121020405,20455.636920725992,27170.761132828033,0.00012033681659999999
28,6671.333846711963,20159.03897912277,26830.372825834733,0.00012033681659999999
29,6878.022618204963,20328.099805836566,27206.12242404153,0.00012033681659999999
30,7217.15059587194,21318.7369307913,28535.88752666324,0.00012033681659999999
31,7747.538990160701,23756.772010769702,31504.311000930404,0.00012033681659999999
32,8580.408803808341,27084.600915557698,35665.00971936604,0.00012033681659999999
33,8611.416115518301,27482.0174498343,36093.4335653526,0.00012033681659999999
34,5997.667353390956,0.0,5997.667353390956,0.00012033681659999999
35,5361.868151062489,0.0,5361.868151062489,0.00012033681659999999
36,5013.218303101954,0.0,5013.218303101954,0.00012033681659999999
37,4666.484616357093,0.0,4666.484616357093,0.00012033681659999999
38,5220.960480130945,0.0,5220.960480130945,0.00012033681659999999
39,6834.022824733956,0.0,6834.022824733956,0.00012033681659999999
40,10238.92196465466,19146.0396480573,29384.96161271196,0.00012033681659999999
41,10715.69370958108,34253.3731641075,44969.06687368858,0.00012033681659999999
42,11439.098030738642,38118.044343197405,49557.14237393605,0.00012033681659999999
43,11439.92803904598,37074.019588754105,48513.94762780009,0.00012033681659999999
44,11014.794590758502,35697.805139715,46712.5997304735,0.00012033681659999999
45,10205.997547561641,33778.8164575422,43984.814005103835,0.00012033681659999999
46,9716.493162915742,31272.5638509951,40989.05701391084,0.00012033681659999999
47,9482.56632155812,28926.4741329138,38409.04045447192,0.00012033681659999999
48,8767.0799851394,26802.832871034898,35569.9128561743,0.00012033681659999999
49,8014.33434183142,24427.083358793097,32441.417700624515,0.00012033681659999999
50,7518.19532121806,22757.236947567002,30275.43226878506,0.00012033681659999999
51,7208.518306043883,21564.91322232207,28773.431528365953,0.00012033681659999999
52,7099.054834512382,20950.955483203492,28050.010317715874,0.00012033681659999999
53,7164.272579231223,20781.894656489665,27946.167235720888,0.00012033681659999999
54,7208.917836816003,21395.852395608264,28604.770232424267,0.00012033681659999999
55,7278.936013676001,22617.83591501339,29896.77192868939,0.00012033681659999999
56,7834.8547143985,24750.3751151406,32585.2298295391,0.00012033681659999999
57,7833.705711591601,27041.588037157497,34875.2937487491,0.00012033681659999999
58,7192.964243168881,15082.6354943574,22275.59973752628,0.00012033681659999999
59,6927.90129168402,2127.113867770797,9055.015159454817,0.00012033681659999999
60,5343.7094609492,0.0,5343.7094609492,0.00012033681659999999
61,5785.538738934481,0.0,5785.538738934481,0.00012033681659999999
62,8140.21938465046,1157.2262449923019,9297.445629642762,0.00012033681659999999
63,9079.950636008181,18067.8999534618,27147.850589469985,0.00012033681659999999
64,9894.266705484959,32906.81850922891,42801.08521471387,0.00012033681659999999
65,10359.37378296152,34078.3803785616,44437.75416152312,0.00012033681659999999
66,10986.509252860362,36196.0896816084,47182.59893446876,0.00012033681659999999
67,11001.30199622166,35303.3298773829,46304.631873604565,0.00012033681659999999
68,10550.102165539982,33924.1494489279,44474.25161446788,0.00012033681659999999
69,9763.1071485566,32073.378293323804,41836.4854418804,0.00012033681659999999
70,9257.081415148341,29973.464866773,39230.54628192134,0.00012033681659999999
71,9091.36140975322,27968.462781535498,37059.82419128872,0.00012033681659999999
72,8467.6394457575,25856.6854373205,34324.324883078,0.00012033681659999999
73,7766.838233316261,23905.070981571298,31671.909214887557,0.00012033681659999999
74,7283.6806151666815,22300.476117497987,29584.15673266467,0.00012033681659999999
75,7010.970995493461,21223.8255894783,28234.79658497176,0.00012033681659999999
76,6864.99548988358,20737.4049652491,27602.40045513268,0.00012033681659999999
77,6885.30297047526,20571.310117951198,27456.613088426457,0.00012033681659999999
78,6806.333687552942,20787.82661532147,27594.160302874414,0.00012033681659999999
