index,operational_cost,loss_cost,objective_value,inference_time
1,8505.30241372763,24510.130782441902,33015.43319616953,0.00018069736659999999
2,8114.802252868225,23774.567887266,31889.370140134226,0.00018069736659999999
3,7708.946149147208,22525.8905531166,30234.836702263805,0.00018069736659999999
4,7358.127869598506,21208.995692398203,28567.12356199671,0.00018069736659999999
5,7204.165503255996,20399.2833118215,27603.448815077492,0.00018069736659999999
6,7069.915498980126,20345.8956823329,27415.811181313024,0.00018069736659999999
7,6777.2867786443185,20746.3029034971,27523.58968214142,0.00018069736659999999
8,6800.708469658204,21633.130748890802,28433.83921854901,0.00018069736659999999
9,4743.1143928549245,11213.186818179605,15956.30121103453,0.00018069736659999999
10,238.41268100169887,0.0,238.41268100169887,0.00018069736659999999
11,4.9887575700256885,0.0,4.9887575700256885,0.00018069736659999999
12,5.368294312740893,0.0,5.368294312740893,0.00018069736659999999
13,5.483804111631569,0.0,5.483804111631569,0.00018069736659999999
14,731.4655555247915,0.0,731.4655555247915,0.00018069736659999999
15,4710.016044546615,0.0,4710.016044546615,0.00018069736659999999
16,8701.254586770287,23393.781114811703,32095.03570158199,0.00018069736659999999
17,9466.38673781545,28428.189591020404,37894.57632883586,0.00018069736659999999
18,10505.314480630286,31836.0999400413,42341.41442067159,0.00018069736659999999
19,10648.113211881582,32046.684478579496,42694.79769046108,0.00018069736659999999
20,10365.177223812305,31548.3999366861,41913.577160498404,0.00018069736659999999
21,9812.637638381355,30477.681367498502,40290.31900587986,0.00018069736659999999
22,9468.149846977545,28867.1545445931,38335.304391570644,0.00018069736659999999
23,9432.06330522804,26936.3019447561,36368.36524998414,0.00018069736659999999
24,8742.615613682816,24676.225629739798,33418.84124342261,0.00018069736659999999
25,8090.509838065016,22772.066844647103,30862.57668271212,0.00018069736659999999
26,7619.875805213511,21333.5668278714,28953.44263308491,0.00018069736659999999
27,7378.205780241176,20455.636920726,27833.842700967176,0.00018069736659999999
28,7317.7656706013495,20159.0389791228,27476.804649724152,0.00018069736659999999
29,7564.574307756393,20328.099805836602,27892.674113592995,0.00018069736659999999
30,8043.520017255596,21318.7369307913,29362.256948046896,0.00018069736659999999
31,8712.121348750099,23756.772010769702,32468.893359519803,0.00018069736659999999
32,9539.27286495841,27084.600915557698,36623.87378051611,0.00018069736659999999
33,8680.850664804513,27482.3154233107,36163.16608811521,0.00018069736659999999
34,5279.82607356234,0.0,5279.82607356234,0.00018069736659999999
35,4238.387091161749,0.0,4238.387091161749,0.00018069736659999999
36,3857.961668593238,0.0,3857.961668593238,0.00018069736659999999
37,4149.094007000351,0.0,4149.094007000351,0.00018069736659999999
38,5495.91966649044,0.0,5495.91966649044,0.00018069736659999999
39,7569.981557953058,0.0,7569.981557953058,0.00018069736659999999
40,11456.114979955626,19147.4550220702,30603.570002025826,0.00018069736659999999
41,12075.857943598236,34253.3731641075,46329.23110770574,0.00018069736659999999
42,12837.376137134737,38118.044343197405,50955.42048033214,0.00018069736659999999
43,12760.37360605771,37074.019588754105,49834.39319481181,0.00018069736659999999
44,12216.68595473889,35697.805139715,47914.491094453886,0.00018069736659999999
45,11292.945496420274,33778.8164575422,45071.76195396247,0.00018069736659999999
46,10688.096497995997,31272.5638509951,41960.66034899109,0.00018069736659999999
47,10446.747481490898,28926.4741329138,39373.2216144047,0.00018069736659999999
48,9622.536309128038,26802.832871034898,36425.36918016293,0.00018069736659999999
49,8793.763520390485,24427.083358793097,33220.846879183584,0.00018069736659999999
50,8222.399751660792,22757.236947567002,30979.636699227794,0.00018069736659999999
51,7865.581894333711,21564.913222322102,29430.495116655813,0.00018069736659999999
52,7732.247102733295,20950.9554832035,28683.202585936793,0.00018069736659999999
53,7825.348154087256,20781.894656489698,28607.242810576954,0.00018069736659999999
54,7948.427749041333,21395.8523956083,29344.280144649634,0.00018069736659999999
55,8110.320418267411,22617.835915013402,30728.156333280815,0.00018069736659999999
56,8490.311074896872,24750.3751151406,33240.68619003747,0.00018069736659999999
57,7353.543014463901,27041.66253052659,34395.205544990495,0.00018069736659999999
58,6038.561602035293,15084.199855108502,21122.761457143795,0.00018069736659999999
59,5851.029706968854,2130.1680959038986,7981.197802872753,0.00018069736659999999
60,4295.383943549149,0.0,4295.383943549149,0.00018069736659999999
61,5078.385507773583,0.0,5078.385507773583,0.00018069736659999999
62,8054.231806197179,1160.429459863604,9214.661266060783,0.00018069736659999999
63,9718.240372522823,18069.389820843804,27787.630193366625,0.00018069736659999999
64,11002.535330486497,32906.818509228906,43909.353839715404,0.00018069736659999999
65,11592.558642158305,34078.3803785616,45670.9390207199,0.00018069736659999999
66,12242.963634141131,36196.0896816084,48439.05331574953,0.00018069736659999999
67,12184.73822199751,35303.3298773829,47488.06809938041,0.00018069736659999999
68,11637.451313055235,33924.1494489279,45561.600761983136,0.00018069736659999999
69,10755.372214452811,32073.378293323804,42828.75050777661,0.00018069736659999999
70,10170.109746362012,29973.464866773,40143.57461313501,0.00018069736659999999
71,10005.392737608445,27968.462781535498,37973.855519143945,0.00018069736659999999
72,9292.002873858055,25856.6854373205,35148.68831117856,0.00018069736659999999
73,8508.153539496385,23905.070981571298,32413.224521067685,0.00018069736659999999
74,7951.576567185262,22300.476117498,30252.052684683265,0.00018069736659999999
75,7646.771054982407,21223.8255894783,28870.596644460707,0.00018069736659999999
76,7477.1248286319205,20737.4049652491,28214.52979388102,0.00018069736659999999
77,7516.8904440696915,20571.310117951198,28088.200562020887,0.00018069736659999999
78,7487.067996583377,20787.8266153215,28274.894611904878,0.00018069736659999999
79,7351.9989240711475,21330.6008484555,28682.599772526646,0.00018069736659999999
80,7635.1979686126415,22668.257565086096,30303.45553369874,0.00018069736659999999
81,5682.0963436259235,4318.104473919,10000.200817544923,0.00018069736659999999
82,588.8345494838234,0.0,588.8345494838234,0.00018069736659999999
83,5.8451473618447665,0.0,5.8451473618447665,0.00018069736659999999
84,6.230717522563828,0.0,6.230717522563828,0.00018069736659999999
85,1056.6711331073002,0.0,1056.6711331073002,0.00018069736659999999
