index,operational_cost,loss_cost,objective_value,inference_time
1,9159.61027270313,17310.130782441902,26469.74105514503,0.0001814861584
2,8746.763712644235,16574.567887266,25321.331599910234,0.0001814861584
3,8323.50922242562,15325.890553116598,23649.399775542217,0.0001814861584
4,7964.817447448327,14008.995692398203,21973.81313984653,0.0001814861584
5,7773.4034475447515,13199.2833118215,20972.686759366254,0.0001814861584
6,7598.360508032317,13145.895682332899,20744.256190365217,0.0001814861584
7,7302.337667523426,13546.3029034971,20848.640571020525,0.0001814861584
8,7307.978535557263,14433.130748890802,21741.109284448066,0.0001814861584
9,5698.246860428432,5931.406508552459,11629.653368980891,0.0001814861584
10,4.521463122217515,0.0,4.521463122217515,0.0001814861584
11,4.88009097570304,0.0,4.88009097570304,0.0001814861584
12,5.279502964234514,0.0,5.279502964234514,0.0001814861584
13,5.425975216979965,0.0,5.425975216979965,0.0001814861584
14,5.351649504304062,0.0,5.351649504304062,0.0001814861584
15,4891.655697145871,0.0,4891.655697145871,0.0001814861584
16,8998.526447872935,16833.187678269318,25831.71412614225,0.0001814861584
17,9750.002594933663,21228.189591020404,30978.192185954067,0.0001814861584
18,10859.860596982999,24636.0999400413,35495.96053702429,0.0001814861584
19,11063.136136504827,24846.684478579496,35909.820615084325,0.0001814861584
20,10833.580407541898,24348.3999366861,35181.980344227995,0.0001814861584
21,10325.221503942317,23277.681367498502,33602.90287144082,0.0001814861584
22,10035.96104115131,21667.1545445931,31703.11558574441,0.0001814861584
23,10086.823108863191,19736.3019447561,29823.12505361929,0.0001814861584
24,9517.070702991678,17476.225629739798,26993.296332731476,0.0001814861584
25,8822.927657183602,15572.0668446471,24394.994501830704,0.0001814861584
26,8306.797648146696,14133.566827871398,22440.364476018094,0.0001814861584
27,7999.191197182514,13255.636920726001,21254.828117908517,0.0001814861584
28,7905.620373744386,12959.038979122803,20864.659352867187,0.0001814861584
29,8102.509842472022,13128.0998058366,21230.609648308622,0.0001814861584
30,8488.086515246825,14118.7369307913,22606.823446038125,0.0001814861584
31,9109.02046708755,16556.772010769702,25665.792477857252,0.0001814861584
32,9986.379115289943,19884.600915557698,29870.98003084764,0.0001814861584
33,10128.684289962295,20793.840674076797,30922.52496403909,0.0001814861584
34,6876.489543385654,0.0,6876.489543385654,0.0001814861584
35,5664.539318864937,0.0,5664.539318864937,0.0001814861584
36,5138.180830773793,0.0,5138.180830773793,0.0001814861584
37,4590.521830105369,0.0,4590.521830105369,0.0001814861584
38,4954.797029076936,0.0,4954.797029076936,0.0001814861584
39,6569.776179498337,0.0,6569.776179498337,0.0001814861584
40,11594.057070205265,14377.19996320915,25971.257033414415,0.0001814861584
41,12346.656012555439,27053.3731641075,39400.02917666294,0.0001814861584
42,13224.693331350443,30918.044343197405,44142.73767454785,0.0001814861584
43,13262.956676221473,29874.019588754105,43136.97626497558,0.0001814861584
44,12763.740499027841,28497.805139714997,41261.54563874284,0.0001814861584
45,11858.714302675107,26578.816457542198,38437.530760217305,0.0001814861584
46,11270.236960099031,24072.5638509951,35342.80081109413,0.0001814861584
47,11111.764750034712,21726.474132913798,32838.23888294851,0.0001814861584
48,10409.017507210967,19602.832871034898,30011.850378245865,0.0001814861584
49,9547.695589262754,17227.083358793097,26774.77894805585,0.0001814861584
50,8936.904726294633,15557.236947567002,24494.141673861635,0.0001814861584
51,8540.013916508715,14364.913222322102,22904.92713883082,0.0001814861584
52,8365.679060670507,13750.955483203501,22116.63454387401,0.0001814861584
53,8429.720889057504,13581.894656489698,22011.615545547204,0.0001814861584
54,8483.381505186419,14195.852395608299,22679.233900794716,0.0001814861584
55,8607.295847255918,15417.835915013402,24025.13176226932,0.0001814861584
56,9194.180344716968,17550.3751151406,26744.55545985757,0.0001814861584
57,9320.477764618698,19969.543843218118,29290.021607836818,0.0001814861584
58,8753.74121368367,10569.7074216305,19323.44863531417,0.0001814861584
59,8560.63809785686,173.30191625637235,8733.940014113232,0.0001814861584
60,7190.2014655036855,0.0,7190.2014655036855,0.0001814861584
61,7634.879659760303,0.0,7634.879659760303,0.0001814861584
62,9731.318434976398,0.0,9731.318434976398,0.0001814861584
63,10706.616354120053,13427.016074674277,24133.632428794328,0.0001814861584
64,11576.1319178629,25706.818509228902,37282.950427091804,0.0001814861584
65,12092.640806806277,26878.380378561596,38971.02118536788,0.0001814861584
66,12808.165987648705,28996.089681608402,41804.25566925711,0.0001814861584
67,12836.285782770898,28103.3298773829,40939.615660153795,0.0001814861584
68,12298.068143532786,26724.1494489279,39022.217592460685,0.0001814861584
69,11428.367011209733,24873.378293323804,36301.745304533535,0.0001814861584
70,10841.98699512549,22773.464866773,33615.45186189849,0.0001814861584
71,10721.931740616965,20768.462781535498,31490.394522152463,0.0001814861584
72,10103.501400114541,18656.6854373205,28760.186837435038,0.0001814861584
73,9313.722518563798,16705.070981571298,26018.793500135096,0.0001814861584
74,8723.55651421644,15100.476117498,23824.03263171444,0.0001814861584
75,8365.788946539862,14023.825589478301,22389.61453601816,0.0001814861584
76,8162.977484890871,13537.404965249101,21700.382450139972,0.0001814861584
77,8160.550583066906,13371.310117951198,21531.860701018104,0.0001814861584
78,8063.35459700101,13587.826615321503,21651.181212322514,0.0001814861584
79,7910.547203904975,14130.600848455499,22041.148052360473,0.0001814861584
80,8219.829759467451,15468.257565086098,23688.087324553548,0.0001814861584
81,6749.495547168922,570.8999165901378,7320.39546375906,0.0001814861584
82,532.8443611290496,0.0,532.8443611290496,0.0001814861584
83,5.838541865076002,0.0,5.838541865076002,0.0001814861584
