location,technology,time_step,production
GER,Oil,512,66412.0349980514
GER,Oil,513,61459.5433400971
GER,Oil,514,51803.1398472818
GER,Oil,515,41791.02429525211
GER,Oil,516,40862.8210595822
GER,Oil,517,42927.3482629607
GER,Oil,518,44558.6930092552
GER,Oil,519,48389.514066834694
GER,Oil,520,65564.6234876278
GER,Oil,521,68277.89629385971
GER,Oil,522,71000.0
GER,Oil,523,71000.0
GER,Oil,524,68684.51010713972
GER,Oil,525,64221.138218919
GER,Oil,526,60478.1633719849
GER,Oil,527,57718.3076728974
GER,Oil,528,52902.4739882055
GER,Oil,529,49451.5033297986
GER,Oil,530,47202.9465901207
GER,Oil,531,46113.3833763648
GER,Oil,532,46410.0251793833
GER,Oil,533,47554.6113460062
GER,Oil,534,50665.8930668983
GER,Oil,535,58562.8889307579
GER,Oil,536,66019.983277886
GER,Oil,537,59795.858134781
GER,Oil,538,44581.4210791535
GER,Oil,539,44869.3082845049
GER,Oil,540,45280.42003116509
GER,Oil,541,45670.745173004696
GER,Oil,542,56149.0156907779
GER,Oil,543,60208.3940539795
GER,Oil,544,64661.6334265584
GER,Oil,545,66547.3546202863
GER,Oil,546,69611.3248505013
GER,Oil,547,69199.30669652302
GER,Oil,548,66395.6068223536
GER,Oil,549,61762.3333080534
GER,Oil,550,58162.7524900919
GER,Oil,551,55844.4022847301
GER,Oil,552,52202.1981145474
GER,Oil,553,48927.2666728243
GER,Oil,554,46289.0493347381
GER,Oil,555,44716.2787350579
GER,Oil,556,44162.9684158185
GER,Oil,557,43848.0685748023
GER,Oil,558,43534.7830245431
GER,Oil,559,43985.0862790896
GER,Oil,560,47454.543395812296
GER,Oil,561,44823.9354623936
GER,Oil,562,32645.549802967995
GER,Oil,563,32174.302677913205
GER,Oil,564,32259.597284451098
GER,Oil,565,33095.18014053889
GER,Oil,566,31972.839836711297
GER,Oil,567,35475.505987215
GER,Oil,568,42612.7509996753
GER,Oil,569,54188.3220057106
GER,Oil,570,58525.750757578
GER,Oil,571,59448.2272492865
GER,Oil,572,57107.3445449533
GER,Oil,573,52848.8063824289
GER,Oil,574,50157.9572132327
GER,Oil,575,49578.5428695759
GER,Oil,576,46434.0879688464
GER,Oil,577,43123.5821207362
GER,Oil,578,40770.548654631
GER,Oil,579,39470.9760037683
GER,Oil,580,38761.3541675774
GER,Oil,581,38489.6258804943
GER,Oil,582,37835.9686667787
GER,Oil,583,36790.1252086679
