location,time_step,loss_of_load
NED,1201,8353.640475035
NED,1202,7813.845850116601
NED,1203,7554.8235209433005
NED,1204,7454.9714016818
NED,1205,7528.1303801506
NED,1206,7931.4933965732
NED,1207,9175.196030542702
NED,1208,8952.183842967199
NED,1209,2238.0978420926003
NED,1210,2450.637660208702
NED,1211,1433.7850395243022
NED,1215,726.4084718280992
NED,1216,5283.679183162902
NED,1217,10753.9791831629
NED,1218,12955.735674660002
GER,1219,-7.275957614183426e-12
NED,1219,13004.1787820245
NED,1220,12539.5204052632
NED,1221,11800.021541821901
NED,1222,10778.7617477912
NED,1223,9902.831275854
NED,1224,9105.0029566065
NED,1225,8319.038255489
NED,1226,7781.220900258901
NED,1227,7435.1987047984
NED,1228,7299.755731146701
NED,1229,7273.062590354
NED,1230,7326.448871939399
GER,1231,2.7284841053187847e-12
NED,1231,7737.7209671153
NED,1242,10737.239084336
NED,1243,11302.7382152029
NED,1244,11156.4202582653
NED,1245,10529.6257670597
NED,1246,9815.8314095668
NED,1247,9227.5936772839
NED,1248,8445.5835155431
NED,1249,7866.2434968578
NED,1250,7423.3350866682995
NED,1251,7122.790094039699
NED,1252,6957.688075062901
NED,1253,6932.972203958496
NED,1254,6974.4948674137995
GER,1255,1.8189894035458565e-12
NED,1255,7252.301258626399
NED,1266,9972.0357149461
NED,1267,10865.7616140785
NED,1268,10891.466120027
NED,1269,10394.182793408
NED,1270,9750.5815098514
NED,1271,9165.309682101
NED,1272,8317.0609858006
NED,1273,7737.7209671153
NED,1274,7424.323721512499
NED,1275,7264.1648767565
NED,1276,7221.653578457001
NED,1277,7317.551158341799
NED,1278,7709.0505566343
NED,1279,9005.150837345
NED,1280,9689.7387834822
NED,1281,303.77541263470084
NED,1289,1363.625312350101
GER,1290,-7.275957614183426e-12
NED,1290,12447.5773647551
NED,1291,12705.61105908428
NED,1292,12682.872457668302
NED,1293,11911.737279213401
NED,1294,10966.6023681841
NED,1295,9925.56987727
NED,1296,9000.2076631241
NED,1297,8205.3452484091
