location,time_step,loss_of_load
ITA,463,18758.5537660181
NED,463,9454.3126812892
ITA,464,14258.156278774597
NED,464,11594.7611598591
NED,465,9731.927794860034
ITA,472,5820.0099854512955
ITA,473,30703.782130897904
NED,473,13272.5168495279
ITA,474,33854.16718382518
NED,474,14062.456033997802
ITA,475,33279.408437578
NED,475,13612.615822566298
ITA,476,31846.289233071897
NED,476,13124.2178787263
ITA,477,29196.0836553121
NED,477,12384.700344329001
ITA,478,25926.1782658375
NED,478,11466.235385164298
ITA,479,21335.7341613826
NED,479,10367.8343414271
ITA,480,17680.4180870443
NED,480,9324.7982467892
ITA,481,14366.9004358614
NED,481,8579.3487535597
ITA,482,12443.9039661207
NED,482,8083.041531277
ITA,483,11429.6653217427
NED,483,7803.2508063647
ITA,484,11172.0487060706
NED,484,7714.2714238837
ITA,485,11498.6335495604
NED,485,7764.6930739562995
ITA,486,13218.7822904255
NED,486,8101.8260675786005
ITA,487,18376.725647127703
NED,487,9476.0631970068
ITA,488,3715.1294119112426
NED,488,11758.8786875462
NED,489,930.7093458961335
ITA,496,8540.402493257443
ITA,497,32025.3350845225
NED,497,13063.438072864734
ITA,498,34303.7894683998
NED,498,14161.322014532201
ITA,499,34026.9023184846
NED,499,13709.50448349
ITA,500,32427.4479763005
NED,500,13234.9477769248
ITA,501,29822.8831375377
NED,501,12407.439519851901
ITA,502,26220.3074727071
NED,502,11449.4281684735
ITA,503,21494.96962855
NED,503,10442.9724866333
ITA,504,17504.9548015669
NED,504,9534.3941255221
ITA,505,14196.5083436058
NED,505,8736.5456626094
ITA,506,12451.0036366313
NED,506,8174.986893174
ITA,507,11384.0245827456
NED,507,7892.2301888456
ITA,508,11077.7245121435
NED,508,7814.126064223499
ITA,509,11386.0530600344
NED,509,7886.298230013599
ITA,510,13205.5971880485
NED,510,8279.7848325405
ITA,511,18624.94418998025
NED,511,9600.6343324801
ITA,512,15499.788843077544
NED,512,11828.0848739203
NED,513,9221.353321900933
ITA,520,9786.296475722142
NED,520,4448.559225041103
ITA,521,30572.470957168807
NED,521,13438.611696825701
AUS,522,158.99018590542983
ITA,522,33938.6635564237
NED,522,14097.059127184799
ITA,523,33758.1290777244
NED,523,13712.470462906
ITA,524,32457.875135631803
NED,524,13255.7096328371
ITA,525,29775.213921252
NED,525,12481.5890052527
ITA,526,26434.3118266708
NED,526,11410.870436065099
ITA,527,21821.5544720397
NED,527,10360.9137227897
ITA,528,17866.0237589655
NED,528,9534.3941255221
ITA,529,14430.7974704572
NED,529,8712.8178272812
ITA,530,12682.2500475495
NED,530,8260.0116364336
ITA,531,11614.2567550195
NED,531,7952.538436971599
