location,time_step,loss_of_load
NED,369,1815.0152570673
SWE,369,7800.500515184801
SWE,370,845.6264255247406
SWE,374,1427.1852697312997
SWE,375,7303.70684078724
SWE,376,8723.8723242263
NED,377,11986.695192745101
SWE,377,9153.2068237376
NED,378,12907.1374715204
SWE,378,9366.8709555038
NED,379,12489.9230336652
SWE,379,8988.6954734576
NED,380,11889.8065318214
SWE,380,8253.4099871449
NED,381,11126.5611620958
SWE,381,7403.7690500278
NED,382,10243.6879559236
SWE,382,6613.312074292
NED,383,9314.3477389002
SWE,383,5819.845744587579
NED,384,8555.057008396
SWE,384,5134.716157750539
NED,385,7779.9477210062
SWE,385,4513.7861222423
NED,386,7204.547714296001
SWE,386,4163.69794390243
NED,387,6823.9136892384995
SWE,387,3980.1273518216403
NED,388,6657.8188419408
SWE,388,3941.00575023066
NED,389,6662.762140967499
SWE,389,3988.15229573774
NED,390,6817.9817304065
SWE,390,4307.14381640272
NED,391,7318.243591910599
SWE,391,4841.80570481289
NED,392,8203.0941176935
SWE,392,5530.947763607979
SWE,393,854.1559878870494
SWE,399,4877.1637442784195
SWE,400,7215.1828679995
NED,401,10071.6611497937
SWE,401,7972.5369500813995
NED,402,11175.005492557699
SWE,402,8398.8620956242
NED,403,11170.0621935309
SWE,403,8072.848749032701
NED,404,10709.3467242406
SWE,404,7454.928067493
NED,405,10082.5364076525
SWE,405,6805.910728278401
NED,406,9338.0755742284
SWE,406,6211.0617604974595
NED,407,8729.0611341365
SWE,407,5574.08183715702
NED,408,8055.7838066972
SWE,408,4929.0769699004795
NED,409,7419.0868920557
SWE,409,4461.62398678765
NED,410,6874.335339311099
SWE,410,4143.63558411218
NED,411,6503.587912307101
SWE,411,3987.1491777482297
NED,412,6319.697188513101
SWE,412,3937.9963962621196
NED,413,6260.3776001924
SWE,413,3998.18347563287
NED,414,6306.8446110436
SWE,414,4209.84137142001
NED,415,6648.9209036927
SWE,415,4591.02620743476
NED,416,7117.5456514257
SWE,416,5194.903237121291
NED,417,1940.5455075557247
SWE,417,2961.2077044314296
SWE,422,381.6860550704405
SWE,423,6284.0377443869
NED,424,6374.77169909825
SWE,424,7655.5516653955
NED,425,9854.155992618
SWE,425,8510.2081924601
NED,426,11005.9446658438
SWE,426,8934.5271020239
NED,427,11094.9240483248
SWE,427,8808.1342353453
NED,428,10750.870436065099
SWE,428,8268.4567569876
NED,429,10197.2209450724
SWE,429,7671.6015532277
NED,430,9429.0322763201
SWE,430,6955.3753087157
NED,431,8713.242577251
SWE,431,6090.687601755961
NED,432,7808.618855361199
SWE,432,5222.990540827641
NED,433,7180.819878967701
SWE,433,4746.5094958091995
NED,434,6852.584823593499
SWE,434,4570.96384764451
NED,435,6650.8982233033
SWE,435,4522.81418414791
NED,436,6598.499253620101
SWE,436,4597.04491537184
NED,437,6744.820904811
SWE,437,4906.005256141691
NED,438,7251.014725147201
SWE,438,5873.01099803175
NED,439,8574.8302045028
SWE,439,8149.085716235601
NED,440,10762.7343537292
SWE,440,10310.8049836351
NED,441,990.2695054708711
SWE,441,9134.14622218066
SWE,442,4291.58970860138
SWE,443,1221.54404224694
SWE,444,128.89692232284142
SWE,445,2052.6283163752214
SWE,446,4320.680130297279
SWE,447,8866.062769513981
NED,448,7567.938864891523
SWE,448,10804.3390344752
NED,449,12648.1086025203
SWE,449,11180.5082805424
NED,450,13411.353972245899
SWE,450,11296.8699673259
NED,451,12931.853966653998
SWE,451,10795.3109725696
NED,452,12459.274579699599
SWE,452,10453.2477381459
NED,453,11639.6756010694
SWE,453,9624.6722788085
NED,454,10715.2786830727
SWE,454,8667.6977168136
NED,455,9660.3786707706
SWE,455,7598.3739399933
NED,456,8734.0044331632
SWE,456,6464.8506118441
NED,457,7862.0064848498005
SWE,457,5686.431051982419
NED,458,7434.905448941199
SWE,458,5423.6141387301395
NED,459,7141.273486754
SWE,459,5332.3304016844995
NED,460,7043.396166024901
SWE,460,5383.4894191496405
NED,461,7079.9765788227
SWE,461,5687.43416997193
NED,462,7468.5198823229
