location,time_step,loss_of_load
NED,878,10180.054433874298
NED,879,10065.3727919503
NED,880,10011.986510364899
NED,881,10114.804534158899
NED,882,10512.2357415164
NED,883,10936.3600896666
NED,884,10416.338161631698
NED,885,9592.805336435598
NED,886,8611.0909361719
NED,887,7712.421862818701
NED,888,6931.400335922101
NED,889,6191.9014724807
NED,890,5611.572818951199
NED,891,5261.596084114
NED,892,5045.0850532401
NED,893,4971.9260747713
NED,894,5101.437239358
NED,895,5626.402341613801
NED,896,6534.9577634087
NED,897,7439.558645827001
NED,898,8421.2730460907
NED,899,8872.0905350335
NED,900,8910.6472939563
NED,901,8770.2611460837
NED,902,8525.0797047288
NED,903,8399.5230795189
NED,904,8243.3187741395
NED,905,8355.0345115311
NED,906,9003.578969308499
NED,907,9402.9874463544
NED,908,8907.6813894238
NED,909,8312.5232132317
NED,910,7538.4221302442
NED,911,6927.4457965454
NED,912,6266.0490857937
NED,913,5648.152308185599
NED,914,5120.2213013973
NED,915,4782.1081846901
NED,916,4585.369850699701
NED,917,4497.381349568301
NED,918,4522.0972206726
NED,919,4836.4831011196
NED,920,5337.7209671153
NED,921,5875.538322345399
NED,922,6727.741558022401
NED,923,7184.490856030299
NED,924,7383.206459709099
NED,925,7475.1495002172
NED,926,7320.9224645262
NED,927,7114.2977820941
NED,928,7018.400202209299
NED,929,7174.6045075885995
NED,930,8034.7168220191
NED,931,9016.431222282801
NED,932,8801.8974610973
NED,933,8311.5345783875
NED,934,7642.228788882399
NED,935,6910.6390041944
NED,936,6052.5039594523005
NED,937,5393.084518389
NED,938,4987.744232278101
NED,939,4796.937707352699
NED,940,4710.9264759097005
NED,941,4785.0740892226
NED,942,5219.084785814501
NED,943,6603.1735676566
NED,944,8896.8064061379
NED,945,10067.3500616386
NED,946,10605.167416868699
NED,947,10815.746638677501
NED,948,10878.030633860399
NED,949,10736.6558511437
NED,950,10819.701178054202
NED,951,10696.121822532601
NED,952,10572.542467011
NED,953,10640.7582712589
NED,954,10948.2237077967
NED,955,10948.2237077967
NED,956,10539.917517153299
NED,957,9741.1005630615
NED,958,8804.8633656298
NED,959,7765.808144404
NED,960,6749.491524594199
NED,961,5923.9814297098
NED,962,5467.232131702
NED,963,5184.4825662685
NED,964,5075.732733409501
NED,965,5126.153110462301
NED,966,5542.368379859099
NED,967,6969.9570948448
NED,968,9130.1242293627
NED,969,10177.0885293418
NED,970,10676.3491256491
NED,971,10699.0877270651
NED,972,10778.178514598902
